"","Group.1","X","young129_old126","young129_old127","young129_old128","young130_old126","young130_old127","young130_old128","young131_old126","young131_old127","young131_old128","std","agg23_meandNASF_1","agg35_meandNASF_1","agg23_meandNASF_2","agg35_meandNASF_2","agg23_meandNASF_3","agg35_meandNASF_3","nonzero_aggdif_minus1by2_23C","nonzero_aggdif_minus1by2_35C","nonzero_aggdif_minus1by3_23C","nonzero_aggdif_minus1by3_35C","nonzero_aggdif_minus2by3_23C","nonzero_aggdif_minus2by3_35C","avg2121","avg3535","avg2135","p_Value","avg_ratio_2135vs21","avg_ratio_2135vs35","threshold","GENENAME","threshold2"
"545","NP_011057",545,19.4862712398177,19.9372219309536,19.6383188860661,19.1090878633594,19.5600385544952,19.2611355096078,18.6228023937487,19.0737530848846,18.7748500399972,0.42428430155545,16790.2013252353,7217.42851444538,16445.211962,6837.46783918487,15196.5980476387,6780.75786794958,0.377183376458321,0.748522433683952,0.863468846068955,0.634716775395441,0.486285469610633,0.333796042386009,0.575645897379303,0.572345083821801,19.27371994477,7.73098214798553e-15,33.4819027331142,33.674998684484,TRUE,"RPS26B","TRUE"
"546","NP_011059",546,30.8323610528107,35.1562243332471,30.450351200326,27.3530067393529,31.6768700197893,26.9709968868681,33.4028216187688,37.7266848992052,33.0208117662841,3.46951727862423,1209.99467742949,636.598298971154,1261.1977076859,588.298390644231,1343.86629559936,559.90030488141,5.03119929286168,4.92517030950444,3.09790780626148,5.86006947792507,6.41451498661115,6.31957769155088,4.8478740285781,5.7016058263268,31.8433476129614,1.72624551621153e-07,6.56851795761308,5.58497879069906,TRUE,"GLC7","TRUE"
"555","NP_011092",555,48.4768739075118,46.6633515136364,46.4053297597488,50.2269903094787,47.8334992174436,47.9656847170246,52.0559304720648,49.5676041142874,49.6643219564637,1.80260595723897,28367.04077654,14173.0392364818,29320.5017682738,13818.6720058024,30472.2796194939,13962.6167004662,5.98269592108526,4.32351719316331,9.29213247656354,4.99580895053334,11.0377422901922,3.96948456499299,8.770856895947,4.42960356956321,48.7621762186289,3.58315233740056e-11,5.55956810116943,11.0082483574116,TRUE,"PAB1","TRUE"
"558","NP_011101",558,7.14684556216935,10.3642304329342,12.2780182547109,6.32070072501043,9.53808559577526,11.4518734175519,7.42760144540368,10.6449863161685,12.5587741379452,2.30026223496456,443.111911614754,258.938542172131,490.073454139344,280.521426286885,584.973954508197,232.116951467213,0.826144837158926,3.21738487076484,0.280755883234322,5.13117269254152,1.10690072039325,1.91378782177668,0.737933813595499,3.42078179502768,9.7479017652966,6.54123239215844e-05,13.2097236712884,2.84961226684081,TRUE,"GRX4","TRUE"
"560","NP_011104",560,88.637375934812,88.9534139445968,88.7759393150691,96.0681700593811,96.6272161573027,96.449741527775,100.455994682167,100.994524525341,100.817049895813,5.24828072686034,15734.3518747416,10193.0461021873,17803.1025300255,10008.7586902659,16201.0278662285,10777.5376662322,8.57284287321145,4.0159625221835,13.5628797647028,4.11111562548382,6.87224450930653,4.67932659392283,9.66932238240694,4.26880158053005,95.3088251158065,1.64408392660051e-10,9.85682567469445,22.3268341987383,TRUE,"BMH1","TRUE"
"561","NP_011105",561,51.1800841915643,50.5558795154977,48.7305303487122,50.956539734696,50.0532400339933,48.2342632533882,50.4748610119283,49.2980802521509,47.3300485223014,1.32605755698121,13393.2965032905,4112.64346065762,13318.1568612048,4186.86217799048,13519.4907603333,4381.13672050476,3.6188612588495,3.51593207966745,2.42595131838631,3.99189728138481,4.48228245285443,4.79244666913765,3.50903167669675,4.1000920100633,49.6459474293591,1.07281622250267e-13,14.1480476676955,12.1084959331419,TRUE,"PDA1","TRUE"
"563","NP_011261",563,38.8484306669584,39.8486846827256,42.3184867102329,37.9531900564466,38.6265294132343,41.4195295435884,41.0388506819003,41.7909578491609,43.928065660849,1.96306646803278,39148.8393305453,18859.5695066317,40387.1881200226,18036.4629427922,42355.3472347058,19174.5842993169,3.57137893252508,4.44564840510476,6.26334016642902,8.56865731339924,5.15008999444388,9.93939920642815,4.99493636446599,7.65123497497738,40.641413918344,5.95006934475803e-11,8.13652286092518,5.3117456268508,TRUE,"HXK2","TRUE"
"565","NP_011269",565,46.3191274230812,45.2316823234037,46.9766447766922,47.4151024051926,46.1887309122156,48.033849182933,50.8425879587616,49.2512908165733,51.2536313279824,2.10255438333725,5926.39313300311,2553.8874804596,6261.37098077119,2567.40985586017,6636.28330654661,2528.99953091525,4.84061089984833,6.01050784030301,12.4100854721667,6.72620257434888,11.9153847124518,5.22305748609331,9.7220270281556,5.9865893002484,47.9458496807595,1.06537906626312e-09,4.93167212371508,8.00887571806039,TRUE,"GUS1","TRUE"
"567","NP_011276",567,58.6547778743407,59.058508910451,59.5943248656319,57.0552001415384,57.4589311776487,57.9947471328296,58.6375707306049,59.0413017667152,59.5771177218961,0.894125810946428,213.135454839583,302.715157588542,231.343607783333,324.554212501042,258.132754946667,314.354534190625,3.77028861729325,3.66975543636659,7.57447973892598,3.6613067030037,6.94472703242839,1.76604320980749,6.09649846288254,3.03236844972593,58.5636089246285,1.83985991099783e-14,9.60610574761608,19.3128275457165,TRUE,"CSE1","TRUE"
"568","NP_011280",568,33.7030959403056,34.83608021969,37.387055942818,32.8731007555344,33.9465649420805,36.5570607580468,37.354312511074,38.4915155818258,40.9813108709626,2.62702152914913,4695.97554294638,2606.71061327057,4990.73550672195,2776.78032256733,4940.80082991771,2824.61271788903,5.24121406674296,6.58162566203047,6.75376870365188,9.09317119909321,5.95628695343994,4.80363670442022,5.98375657461159,6.82614452184797,36.236677502482,3.3375422164508e-09,6.05584085024951,5.30851308326417,TRUE,"ADE5,7","TRUE"
"570","NP_011286",570,35.9146843250202,33.8230487493639,33.9571557163582,32.954737295149,30.8631017194927,30.997208686487,25.9610402824679,23.8694047068116,24.003511673806,4.54110334010828,450.694083968804,413.88589220104,449.649178734835,409.530674020797,470.438138076257,457.470695285962,2.95994702987117,2.0916355756563,9.95364404255223,1.95752860866198,6.99369701268106,0.134106966994324,6.63576269503482,1.3944237171042,30.2604325727729,1.01344052897005e-05,4.56020414886373,21.7010311870016,TRUE,"SHE10","TRUE"
"572","NP_011290",572,40.9718737153965,41.1470441611133,41.8711427322827,38.4952261252842,38.4297746931927,40.0326577939417,38.2347634202207,38.1693119881292,39.4650510353304,1.41951846657826,4040.21911104451,664.046088724036,4352.35501947181,705.749938795252,4685.66771166766,681.705895676558,7.06549553174334,2.14357164588701,11.3653132986017,3.58754347257056,4.53744442303077,3.27681844176727,7.65608441779194,3.00264452007495,39.6463161849879,3.57712841639622e-10,5.17840635258071,13.203799490723,TRUE,"VRG4","TRUE"
"574","NP_011308",574,50.9488267422595,41.6645730455784,42.403268341618,57.2332784232754,47.9490247265944,48.1387831495226,55.8716503458127,47.0128156125036,46.3481142864784,5.33444493371216,538.268756942029,291.098993556522,563.399593585507,305.871949340097,597.776338655072,301.26654147343,6.52614948241007,10.3954714423701,9.04197151122749,9.52353605933436,9.67183205942989,9.40757935412006,8.41331768435582,9.77552895194152,48.6189260748492,2.00510369402465e-07,5.77880544856328,4.97353404750471,TRUE,"SPT16","TRUE"
"577","NP_011313",577,44.5244478280693,45.3986834448144,40.1210664447347,50.7800805377934,51.6543161545384,47.0817057838256,39.3505777058912,39.106822396879,41.1181281342,4.79720417038888,5125.3426757578,1588.2821348322,5321.6096286208,1539.29894565,6736.9769360862,1776.0366350268,7.46068130610987,3.01928230894999,19.5461294984469,9.48723597459961,24.3081182453482,11.3743134203683,17.1049763499683,7.96027723463929,44.348425381194,3.45353172756744e-05,2.59272064888158,5.5712161868196,TRUE,"ARO8","TRUE"
"579","NP_011315",579,49.5535079626833,54.6540849327923,51.7360474971175,44.1536081631773,49.2541851332863,46.3361476976114,58.2148677854864,63.3154447555955,60.3974073199206,6.53061444959555,1322.28124763547,706.523502512315,1391.97933625616,761.403774676355,1612.13976236453,733.964859078818,5.39989979950603,5.10057697010902,11.6486519043104,2.4030766340692,15.2760905306664,3.89750704338062,10.7748807448276,3.80038688251961,53.0683668052967,1.39386643107342e-06,4.92519296148793,13.9639380004683,TRUE,"EMP24","TRUE"
"580","NP_011320",580,44.7504272957618,42.810518825447,42.2405994138992,46.2929520635674,45.2626195012562,43.5416413585081,49.1386984256442,48.421275324494,46.327753102047,2.38069673051753,1028.74607418226,373.767771210704,1061.56255132796,365.343213267964,1162.13607385816,384.06146186003,5.27025620231348,7.77444561828258,7.10064113193121,5.93807035385411,6.04967780555731,9.22222228507212,6.14019171326733,7.64491275240294,45.4207205900694,1.05551850013668e-10,7.397280526588,5.9413000594144,TRUE,"GCN1","TRUE"
"581","NP_011328",581,50.1958384931575,48.8454890391238,31.2363368268861,50.9987067434052,49.6483572893715,32.0392050771338,54.7955828161936,53.44523336216,35.8360811499223,9.4046989710715,976.02450516129,378.691254645161,1052.81042683871,357.240891419355,1350.21488245161,354.796091612903,0.802868250247704,1.35034945403369,4.59974432303619,18.9595016662714,3.79687607278848,17.6091522122377,3.06649621535746,12.6396677775143,45.2267589774837,2.12086830323528e-05,14.7486759484592,3.57816042111022,TRUE,"COX4","TRUE"
"583","NP_011342",583,63.4246735803889,61.902514103274,62.9689745053188,63.8997880993174,62.3400582941688,63.3477582180686,62.7179083310205,61.6582079410527,62.4226897093102,0.738953062169211,1371.47396107919,352.002186414267,1396.00532865576,348.968108899869,1436.25570993914,345.189210170419,3.75368649163303,5.36269000018547,5.86493806031309,4.27622930216663,7.21819055263064,4.22950644104586,5.61227170152559,4.62280858113265,62.74250808688,1.43716629082498e-15,11.1795207758428,13.5723785628838,TRUE,"XRN1","TRUE"
"585","NP_011344",585,44.0499669832417,53.8749251880646,40.4492507577015,47.7377627420888,57.5627209469117,44.1370465165486,49.4241859319156,59.2491441367384,45.8234697063753,6.47176352526815,298.808154343972,127.120409716312,293.84268643617,137.115823457447,332.292103812057,130.882493652482,3.68779575884712,9.82495820482284,5.37421894867383,3.60071622554023,1.68642318982671,13.4256744303631,3.58281263244922,8.95044962024205,49.1453858788429,3.73975479135307e-07,13.7169846488029,5.49082872526284,TRUE,"ROK1","TRUE"
"586","NP_011348",586,24.3166065181056,30.2964840486656,24.3832236917822,30.109957132809,35.705047297562,29.7506568625153,29.1395602089515,34.5436720339103,27.5146845545627,3.90709866943798,530.071098993684,378.656178911579,557.971264288421,383.978831265263,567.316398726316,371.585219977895,6.65025036409522,7.05073730234845,7.38991027092808,5.33213919666499,8.40607617888792,7.87802580550681,7.48207893797041,6.75363410150675,29.5288769276516,2.78476642979446e-06,3.94661392541544,4.37229445419076,TRUE,"PMR1","TRUE"
"587","NP_011358",587,22.5158967041163,20.7292027771299,19.3474402632824,23.039297253909,21.2526033269226,19.8708408130751,23.4752502727729,21.6885563457865,20.4433108935014,1.42541462041327,2342.24422363112,2055.12102805187,2421.39523740634,1739.64547266859,2470.22810105475,1996.69385797695,0.523400549792693,1.78669392698637,3.14895843784728,5.05122132667027,3.41800029625335,3.96960951275025,2.36345309463111,3.60250825546896,21.3735998500551,2.73932674367686e-09,9.0433780550196,5.93297734088684,TRUE,"ARI1","TRUE"
"591","NP_011367",591,48.0535213469413,52.7773750794067,49.371073357914,50.1994723741271,54.9003494873542,51.6641045526897,53.0677178635268,53.6582716211155,52.9803719621387,2.2223903609881,3513.44528264096,1695.16476221862,3553.95908700532,1675.10842225798,3606.20397771543,1669.66186142287,5.12799955363143,5.2298021307569,9.68603122738605,3.01908134957861,13.4744643244702,3.91502154246625,9.42949836849589,4.05463500760059,51.8524730716904,4.75356583284493e-10,5.49896410660936,12.7884440830039,TRUE,"ARO2","TRUE"
"594","NP_011378",594,30.7046612445991,28.6248918189086,31.4765829265668,28.4853112465259,26.4055418208354,29.2572329284937,30.2414091835146,28.1616317116932,31.8447002406085,1.75416542000438,1354.34804704049,704.477443003375,1440.45760356243,700.006555149606,1537.48436627672,664.029833955006,5.01461716066635,9.43327352467506,7.78538919296282,7.64781339908445,4.76587658561823,5.14291119379061,5.85529431308247,7.40799937251671,29.4668847913051,1.79519773482021e-09,5.03251983857879,3.97771156685376,TRUE,"SEC27","TRUE"
"597","NP_011392",597,64.3442743921754,63.1963319597509,61.5035095986788,67.956174625802,66.8744566675131,65.1321270635111,85.2144915113167,84.0567594167256,82.3904439490258,9.73434488949302,34951.2524666346,10526.032914374,35816.5027229807,10612.0638698504,35449.3294984252,10456.4229742165,5.66370824814337,3.95177086825799,21.9877731895572,5.47576585556025,17.9122547646291,5.85461941334322,15.1879120674432,5.09405204572049,71.1853965760555,4.85077347991121e-06,4.68697713418083,13.9742185468753,TRUE,"RPS2","TRUE"
"599","NP_011395",599,26.2512270724081,27.4949302689386,30.724958680259,20.9993453033337,22.2430484998641,25.4730769111846,27.3874010066943,28.6311042032248,31.8611326145453,3.56501340587606,562.25280482399,302.484702451108,629.881774028683,295.160880521512,594.905166336375,333.253955267275,5.25188176907442,3.86113962544137,1.13617393428624,6.41791981772601,6.38805570336066,3.23002841132046,4.25870380224044,4.50302928482928,26.7851360622725,1.77402473508895e-06,6.28950434359423,5.94824824979747,TRUE,"PRP43","TRUE"
"603","NP_011409",603,27.0468364785661,25.4926858812076,14.413119926174,24.9077619022199,23.3536113048615,12.2740453498279,27.4621370113731,25.9079864140147,14.8284204589811,6.08333693924823,3496.41241268456,859.731711973154,3561.78966885906,865.874622147651,3791.92594845638,848.560096959731,2.21614196379854,5.90339122482211,0.528222128715804,12.633716552392,2.74432052522754,11.0795659550336,1.8295615392473,9.87222457741593,21.7429560808029,0.000274970318330188,11.8842441833076,2.20243734431882,TRUE,"MLC1","TRUE"
"604","NP_011410",604,61.4904577968898,56.6467587987024,60.5052791764034,51.9953971153495,47.1516981171622,51.0122953336373,65.4728458386545,60.8321370619464,64.4876672181682,6.40479548047413,22747.3427561569,18603.0431711223,25281.6908417979,17097.8825995319,24386.2540459574,18143.1555102846,13.2749214765915,8.22750228404212,7.78839197983976,3.01429211860015,14.3223485778216,7.15745942487387,11.7952206780843,6.13308460917205,57.7327262729904,4.01272810601878e-07,4.89458636244583,9.41332623826042,TRUE,"ARC1","TRUE"
"606","NP_011412",606,72.8240307132016,71.2454233485128,72.5759160370281,73.6702171064274,72.0916097417386,73.4344811495641,81.7362868935425,80.1923021288765,81.577787898059,4.34295424811025,34962.5242880537,8691.68103686577,37062.0474816107,8264.46815804698,40997.4030206711,8551.45588432886,2.46262772785911,3.45857031892989,9.16709921352657,3.19010254946454,8.40235152748316,3.85131487851399,6.67735948962294,3.49999591563614,75.4831172241056,2.95791881033059e-10,11.304336293622,21.5666300885915,TRUE,"RPL28","TRUE"
"607","NP_011416",607,36.8244188414078,41.6138182894553,37.9052444226838,32.4063413180254,37.1957407660729,33.4871668993014,40.6809956308227,45.4703950788702,41.7618212120987,4.19408137538731,173.031218390625,166.06629078125,176.76822634375,154.17427521875,200.03353675,149.21605665625,5.73167028579797,9.89211847415567,14.2816545749948,5.77864741443179,13.6130082071516,8.72823792659158,11.2087776893148,8.13300127172634,38.5939936065265,2.47585357435086e-06,3.4431937786863,4.74535688820006,TRUE,"LSG1","TRUE"
"608","NP_011418",608,41.1451779019864,43.4258036574251,56.5701085737542,44.6127688875401,46.8933946429789,60.0376995593079,30.4460619330733,32.726687688512,45.8709926048411,9.63777300191627,184.505312526971,41.5939220892116,200.783442157676,36.4520025041494,236.201701091286,42.2480828713693,7.07352854697017,2.80716610975107,16.9799528573851,15.4249306717678,14.9804432259291,13.1443049163291,13.0113082100948,10.4588005659493,44.6365217166021,0.000342400368344066,3.43059444875581,4.26784328041642,TRUE,"SRM1","TRUE"
"609","NP_011423",609,33.1324297687839,33.8519307213502,38.3309307361181,32.1705356650493,32.6766650158481,37.155665030616,30.6580958427619,30.2968963286614,34.7758963434294,2.71808033603416,83.26792638041,89.3551593781321,95.8455640858011,82.0898598321944,97.1139117843584,75.9450894798785,1.52404501862198,3.5661263842979,4.26945577056077,7.20524004727644,2.74541075193879,4.8550844785858,2.84630384704051,5.20881697005338,33.672116161402,4.74409336264272e-09,11.8301200331838,6.4644460258424,TRUE,"NUP145","TRUE"
"610","NP_011437",610,60.1955730184853,62.1720022223692,59.4374622798952,59.6226950511787,61.5991242550626,58.8645843125887,62.8799424713928,64.8563716752767,62.1218317328028,1.93979387656705,3177.06191661568,999.594722160612,3141.43817399618,938.312374868069,3367.96572489484,935.603706546845,5.79728639328549,6.16538583942086,4.51199931444473,4.9106890831988,3.2572474202141,10.647011367042,4.52217770931478,7.24102876322056,61.3055096687836,4.93096072712031e-13,13.5566343495318,8.46640880370111,TRUE,"DBP3","TRUE"
"612","NP_011447",612,92.6433447523995,89.9311582784346,88.7928398894299,101.360160267373,98.6479737934077,97.509655404403,99.0810804309259,96.368893956961,95.2305755679563,4.2734592283887,487.165620824742,713.768564690722,588.100771185567,774.368487113402,559.809442731959,800.070815154639,8.71681551497315,4.38052232284013,6.43773567852644,7.99164567630472,5.74993296131754,3.61112335346459,6.96816138493904,5.32776378420315,95.5072980379212,1.08554971451687e-11,13.7062408233469,17.9263386866176,TRUE,"MNP1","TRUE"
"617","NP_011460",617,32.1419012976852,35.362663533301,29.976666469135,36.6445516924693,39.8653139280851,32.6223824945023,29.8961951709876,33.1169574066034,27.5839810050288,3.79131510661518,703.270561411765,386.684481319608,701.44464027451,377.300568794118,869.400867901961,344.335378276275,8.03057604186938,5.66958923926794,6.24623060047774,8.57210338156989,6.74835652148163,8.19885756706172,7.00838772127625,7.48018339596652,33.0234014441997,4.63454223325518e-07,4.71198266385098,4.41478499872165,TRUE,"OLE1","TRUE"
"619","NP_011466",619,8.25837032954476,7.22577749470278,5.79535376158581,6.93064632117899,5.89805348633701,4.46762975322004,7.28172051106552,6.24912767622354,4.81870394310656,1.22570182089704,47.686971880744,44.9313694485777,57.7140445765864,43.427989487965,60.5993526094092,42.0355377308534,1.32772400836577,1.03259283484198,0.976649818479244,2.46301656795895,0.351074189886528,1.43042373311697,0.885149338910515,1.64201104530597,6.32504258632944,2.61356173348193e-05,7.14573497181235,3.85200976839401,TRUE,"TIF4632","TRUE"
"620","NP_011467",620,60.8173165475985,53.9521457934281,58.850540925246,60.7633328528763,53.8981620987059,58.7965572305238,69.3935758551776,62.5284051010072,67.4268002328251,5.28002465582453,667.510858345679,527.296074864198,639.992863511111,527.362949407407,655.662663802469,543.278270098765,5.26042691223034,7.23796703023354,8.77247169287706,4.69498457584294,9.85319740526984,4.8983951318179,7.96203200345908,5.61044891263146,60.7140929597098,1.53409602499108e-08,7.62545201191515,10.8216105173005,TRUE,"RPT6","TRUE"
"627","NP_011485",627,139.74889606248,140.838401734111,144.894952623275,141.046032490691,142.135538162322,146.192089051485,138.461588071601,139.551093743231,143.607644632395,2.60152848302506,17961.545808381,9343.3406794,20353.7579851429,9027.6571399619,17170.9674373333,9527.76935385714,3.78586377648753,3.6103850060575,13.7923639743653,5.71601857989958,15.7494734520748,5.54696983940963,11.1092337343092,4.9577911417889,141.830692952399,1.36593130834593e-13,12.7669195143834,28.6076377354659,TRUE,"RPL30","TRUE"
"628","NP_011488",628,3.16065859139215,3.16065859139215,3.16065859139215,3.5142956043694,3.5142956043694,3.5142956043694,5.0015128097667,5.0015128097667,5.0015128097667,0.845991903498828,159.113914268908,79.0984877310924,170.031707523409,77.744706122449,172.010342145258,73.9245385834334,0.353637012977252,0,1.84085421837454,0,1.48721720539729,0,1.22723614558303,0,3.89215566850942,0.000722714742212754,3.17148063355024,Inf,TRUE,"CWH41","TRUE"
"629","NP_011489",629,31.7109414877366,28.2294359480487,29.7056423594759,30.6287877490005,27.7758686012265,29.2938697756697,33.2872346458649,30.2961554144265,30.205556595604,1.68755502375148,1987.68133038755,1810.76211859123,2012.6744124116,1848.97274752051,1977.83831410608,1832.48774779349,5.73558595103979,5.82038764255874,13.0727578533399,5.4267567073271,9.95386371110626,5.6526176404248,9.58740250516198,5.63325399677021,30.1259436196726,7.81665912364145e-08,3.14224250034901,5.34787595889429,TRUE,"TRP5","TRUE"
"636","NP_011506",636,35.8659934390247,33.8004562559185,36.45134663499,34.308088644016,32.4783252684945,34.9968322553477,41.1013607978362,39.7681491571292,41.2412067412229,3.25975747899836,7400.26078320924,3595.42698193453,7680.35609540822,3542.55475284596,7717.10552116688,3519.86260671502,5.50447752325333,4.99256793064466,11.4197314729017,6.50374720343791,10.0561761922659,6.9144190892945,8.99346172947363,6.13691140779235,36.6679732437755,1.51973844425806e-07,4.07718121750674,5.97498819963676,TRUE,"LEU1","TRUE"
"637","NP_011507",637,46.2224209233212,43.4114538799019,44.4441754658768,49.700209468078,46.8898019771278,48.1388886481022,54.8266722026445,52.0253381111343,53.2371358938781,3.96786071356476,63021.6564423917,34284.7362471236,65109.6365219314,34838.8814916368,70049.1303582386,34746.8700303911,4.60528764603169,4.76156759499299,9.60938820230946,4.58258004167395,6.6918660533198,4.20547799649311,6.96884730055365,4.51654187772002,48.7662329522294,1.14373077565602e-08,6.99774738188841,10.7972502575016,TRUE,"PMA1","TRUE"
"638","NP_011509",638,0.261020909863655,0.202307104044321,0.213125502442963,0.284635097408761,0.225921291589426,0.236739689988069,0.333992017468366,0.275278211649032,0.286096610047674,0.0420963726850967,12.7053834880477,10.7910680605797,10.4265612085934,10.5530870458483,14.136834431526,9.38449532283035,0.0236141875451056,0.0587138058193347,0.0729711076047111,0.0478954074206921,0.0493569200596055,0.0108183983986426,0.0486474050698074,0.0391425372128898,0.257679603833585,1.18905459712282e-05,5.29688281345785,6.58310937873313,TRUE,"PMC1","TRUE"
"639","NP_011514",639,39.0718465450021,43.5021647195532,37.5034178395219,42.3014740204615,46.7317921950126,40.7330453149814,48.6605824521053,53.0909006266563,47.0921537466251,5.01105355482297,192.53810773639,104.574467971347,180.70608217765,115.300977249284,208.375811575931,108.234591856734,3.22962747545944,4.43031817455108,9.58873590710319,1.56842870548016,6.35910843164375,5.99874688003124,6.39249060473546,3.99916458668749,44.2985974955466,2.7187337651621e-07,6.9297868756711,11.0769628344402,TRUE,"ERG26","TRUE"
"648","NP_011534",648,20.1051635621636,20.910345975831,23.7016927720506,20.6628668908022,21.4680493044697,24.2593961006893,26.1118054928878,26.9169879065552,29.7083347027748,3.30637018098439,2568.46643067797,4411.12307711864,2637.9349638983,4295.03081677966,2659.5518261017,5227.34324254237,0.55770332863867,0.805182413667445,6.00664193072421,3.59652920988704,5.44893860208554,2.79134679621959,4.00442795381614,2.39768613992469,23.7605158564694,3.64924340281935e-06,5.93356058106279,9.90976903141111,TRUE,"VMA7","TRUE"
"650","NP_011541",650,25.0801136807736,24.946505947282,31.5996391976965,22.2713091913916,22.3967234389231,28.7908347083144,25.9983045183686,26.6670612743162,31.7766918769952,3.50728206648106,36302.7773096296,16072.9286612037,33969.0062551852,16977.5243802778,31963.7860527778,14647.2304710185,5.54345300221071,2.85665523945627,15.1384539600218,7.6571204816129,11.7337866044226,9.78187106853102,10.805231188885,6.7652155965334,26.6141315371179,9.99103564186836e-05,2.46307839896058,3.93396650222875,TRUE,"RPS25A","TRUE"
"651","NP_011548",651,42.4956683562138,43.055973855209,39.6333719595694,45.7230745257772,43.6797232686257,37.3629284572601,55.0002245848725,52.956873327721,43.5373959552718,5.75140621203837,41057.9982825984,30578.4360970079,37394.8131108898,30103.6974648032,30505.2701176535,24680.9211192126,7.77271307971431,2.84139535171823,25.6227893405893,20.6424989414489,17.8571096756993,18.0303521289545,17.084204032001,13.8380821407072,44.8272482545023,7.98863057058363e-05,2.62390030993161,3.23941192129759,TRUE,"RPL26B","TRUE"
"652","NP_011551",652,32.3801939853686,35.2518688727849,34.5293805544392,34.0049639448136,36.8766388322299,36.1541505138842,42.5464955012333,45.4181703886496,44.6956820703039,4.90330034517235,17414.9345712644,10486.8277398621,17335.0158465517,10104.8227257011,17222.4296905747,10416.4663118621,1.80500681914268,2.87167488741632,10.1663015158647,2.14918656907059,8.54153155641969,1.31784827117944,6.83761329714236,2.11290324255545,37.9841716293008,2.08615958798634e-06,5.55517985276756,17.9772413919725,TRUE,"ACB1","TRUE"
"654","NP_011568",654,27.9198773768851,37.6875676378029,33.5844379603747,27.1011302857461,38.8913355940579,34.7882059166297,27.6457425154919,39.9106456117491,35.8075159343209,5.00837716961468,298.169527221184,167.28781617134,327.461858394081,155.374808459502,341.551865665109,157.399010548287,2.73732632390062,13.351602530413,5.20728683616271,9.29657885740997,3.8104147161006,6.86191348148705,3.91834262538798,9.83669828977001,33.7040509814509,1.74547064328085e-06,8.60160894636255,3.42635811210175,TRUE,NA,"TRUE"
"655","NP_011574",655,120.391114489851,115.640661452913,122.935869124923,124.323246356559,119.782117122855,126.2112188377,128.553053878123,123.802600841185,131.43954790501,4.76953711605391,1317.63259610356,892.075579860841,1452.03689464078,845.319907394822,1613.56765528155,779.176698802589,13.1639898811719,6.75114828972048,14.1753979886853,5.43139060085085,5.5613707285883,10.6369112442126,10.9669195328152,7.60648337826131,123.675492223235,7.38961189882031e-12,11.2771404817163,16.2592207296067,TRUE,"ERG25","TRUE"
"656","NP_011575",656,33.8131438985254,32.7093985496837,36.0712006466466,33.6104280652791,32.4672186566186,35.9553695257966,35.1361947206807,34.0324493718389,37.5214956452561,1.69067187559634,4666.86654364654,1615.47281184757,4851.27616710221,1587.1198244109,4991.39659037923,1584.76151635052,3.47332709195245,4.86671324824703,5.80647292204284,6.19394537106618,4.93573295064383,6.3120096103679,4.73851098821304,5.7908894098937,34.5907665644807,7.94889723696156e-11,7.29992325659359,5.97330809070236,TRUE,"ADE6","TRUE"
"663","NP_011599",663,33.9496683418815,33.2957517814663,35.2484644912213,34.2034862952095,33.5495697347943,35.5022824445493,33.6303806111979,32.9764640507827,34.9291767605377,0.895989925013591,324993.900417937,67785.7058860345,326689.100669488,67802.5605835632,319682.617869891,67668.9874401724,1.02608315757637,2.01014561865341,0.801450876492333,2.50961309500874,1.22879504379661,2.72451049667795,1.01877635928844,2.4147564034467,34.1428049457378,3.10938916752527e-14,33.5135426283201,14.1392336291164,TRUE,"RPL11B","TRUE"
"664","NP_011600",664,34.6769860113116,33.7465399727337,31.7601189809409,36.8191555343109,36.0934541988077,34.8194175613699,38.1504379533112,37.4787693398959,36.2047327024581,1.99136606699031,3897.96144911504,4055.77497241298,3921.47456368437,3984.10701578466,4420.52360812684,3786.36222152094,5.34114828102765,2.51134298113894,7.5483845060457,9.76039841138295,6.54099660001407,9.32725409619593,6.47684312902914,7.19966516290594,35.5277346950156,4.27652529438379e-10,5.48534741188661,4.9346370825773,TRUE,"PIL1","TRUE"
"666","NP_011608",666,26.2893965016809,23.8802979646992,26.3358990331296,29.5519125826372,27.1473311267636,29.4883447068352,30.2212196725082,27.796926297579,30.107406671199,2.1586790977824,8959.29268860145,3655.19883493569,9018.55456347908,3427.68470005707,9541.60922650906,3545.69168070743,5.84711098762623,5.74599132982946,6.68469128568963,3.62712583697633,5.77848294602682,6.74557683832293,6.10342840644756,5.37289800170957,27.8687482841147,1.17480142428423e-08,4.56608096765329,5.18691184445475,TRUE,"VAS1","TRUE"
"668","NP_011617",668,51.067765572381,52.5515602214011,53.6284216058244,52.2918469410225,50.2830539955767,51.1634598611648,56.4169628671965,55.3178754888636,56.3947368732869,2.336149932434,1195.7428315157,406.277291153719,1234.89981536033,424.295949378512,1360.53544421488,381.793789566942,8.1646203648685,10.2951086641424,10.5796664800481,12.245609933459,6.24059792727771,6.11147044349485,8.32829492406475,9.55072968036541,53.2350759363019,5.12832706702728e-11,6.3920738184329,5.57392761788073,TRUE,"NOP7","TRUE"
"669","NP_011619",669,100,100,100,100,100,100,100,100,100,0,24.6882283168831,0,56.7864622597403,0,43.3814419480519,0,0,0,0,0,0,0,0,0,100,9.10165555890519e-155,Inf,Inf,TRUE,"VMA21","TRUE"
